1 	-1 	4.96031746031746031746E-4
2 	-0.9981798715021632151835 	0.0030560082449124903786
3 	-0.9939027267030572923748 	0.0054960162038171568978
4 	-0.9871926766027402426477 	0.0079212897900466340357
5 	-0.9780666628313960739566 	0.0103270023668153284607
6 	-0.9665471103690992335182 	0.0127073991974547351989
7 	-0.9526622357886629154624 	0.0150566839879614427327
8 	-0.9364460274756341624529 	0.0173691163845421815944
9 	-0.9179381735102816308343 	0.0196390407232417183824
10 	-0.8971839678458500428362 	0.0218609035115180601106
11 	-0.8742342006576274917685 	0.024029268144023826713
12 	-0.8491450345429909850051 	0.026138828614338437745
13 	-0.8219778673075170500759 	0.028184422665848517475
14 	-0.792799181826208137348 	0.0301610444990894506759
15 	-0.7616803834081199677887 	0.03206385705772702451214
16 	-0.7286976250888369395722 	0.0338882038841253976082
17 	-0.6939316212907048408102 	0.0356296205244894862771
18 	-0.6574674503129765042103 	0.0372838454598011725918
19 	-0.6193943461384315475433 	0.0388468305378077366963
20 	-0.5798054800677184237274 	0.0403147508815602371174
21 	-0.5387977327168004389939 	0.0416840142508019521901
22 	-0.4964714569360577535033 	0.0429512698336018186077
23 	-0.4529302322315811819898 	0.0441134164468924709187
24 	-0.4082806112898540445279 	0.0451676101259477020375
25 	-0.3626318592262618236869 	0.0461112710842890594493
26 	-0.3160956861956258063964 	0.0469420900270283164451
27 	-0.2687859740191700039889 	0.04765803380222063678702
28 	-0.2208184974969535032076 	0.04825735037641454889983
29 	-0.1723106410877929713189 	0.0487385731222331851198
30 	-0.1233811116500279861605 	0.0491005244075013079323
31 	-0.0741496479461159187345 	0.0493423184771395739361
32 	-0.02473672762195872849499 	0.04946336362077664644119
33 	0.02473672762195872849499 	0.04946336362077664644119
34 	0.0741496479461159187345 	0.0493423184771395739361
35 	0.1233811116500279861605 	0.0491005244075013079323
36 	0.1723106410877929713189 	0.0487385731222331851198
37 	0.2208184974969535032076 	0.04825735037641454889983
38 	0.2687859740191700039889 	0.04765803380222063678702
39 	0.3160956861956258063964 	0.0469420900270283164451
40 	0.3626318592262618236869 	0.0461112710842890594493
41 	0.4082806112898540445279 	0.0451676101259477020375
42 	0.4529302322315811819898 	0.0441134164468924709187
43 	0.4964714569360577535033 	0.0429512698336018186077
44 	0.5387977327168004389939 	0.0416840142508019521901
45 	0.5798054800677184237274 	0.0403147508815602371174
46 	0.6193943461384315475433 	0.0388468305378077366963
47 	0.6574674503129765042103 	0.0372838454598011725918
48 	0.6939316212907048408102 	0.0356296205244894862771
49 	0.7286976250888369395722 	0.0338882038841253976082
50 	0.7616803834081199677887 	0.03206385705772702451214
51 	0.792799181826208137348 	0.0301610444990894506759
52 	0.8219778673075170500759 	0.028184422665848517475
53 	0.8491450345429909850051 	0.026138828614338437745
54 	0.8742342006576274917685 	0.024029268144023826713
55 	0.8971839678458500428362 	0.0218609035115180601106
56 	0.9179381735102816308343 	0.0196390407232417183824
57 	0.9364460274756341624529 	0.0173691163845421815944
58 	0.9526622357886629154624 	0.0150566839879614427327
59 	0.9665471103690992335182 	0.0127073991974547351989
60 	0.9780666628313960739566 	0.0103270023668153284607
61 	0.9871926766027402426477 	0.0079212897900466340357
62 	0.9939027267030572923748 	0.0054960162038171568978
63 	0.9981798715021632151835 	0.0030560082449124903786
64 	1 	4.96031746031746031746E-4
